ID	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)
MAG09245	o__Selenomonadales (UID1024)	64	334	167	98.5	0	0	2192444	21522	2026	2026	51961	377	318	308	1651	1582
MAG09246	p__Actinobacteria (UID2112)	31	211	124	98.39	0.27	0	2563743	21282	2169	2169	95944	415	344	334	12682	12011
MAG09248	p__Actinobacteria (UID2112)	31	211	124	100	0	0	2301265	19620	1986	1986	141627	398	339	329	2532	2389
MAG09249	g__Prevotella (UID2721)	65	530	280	76.18	0.09	100	2656346	41307	2236	2236	17220	435	352	334	4955	4549
MAG09250	k__Bacteria (UID203)	5449	104	58	67.24	1.72	0	1950357	23494	1946	1946	7007	373	301	289	2731	2596
MAG09251	k__Bacteria (UID2372)	131	177	106	100	0	0	2143394	32423	2141	2141	33941	360	301	286	3119	2904
MAG09252	o__Clostridiales (UID1226)	155	278	158	98.66	0.65	50	2967260	35062	2613	2613	90090	405	334	321	2987	2790
MAG09254	o__Clostridiales (UID1212)	172	263	149	94.63	0.67	0	2579826	25277	2543	2543	104776	377	303	293	3232	3119
MAG09256	o__Clostridiales (UID1212)	172	263	149	69.87	2.04	7.69	1686052	15468	1893	1893	3107	336	265	257	2191	2063
MAG09257	o__Clostridiales (UID1212)	172	261	147	99.02	0	0	2497819	25652	2323	2323	111339	378	312	301	1516	1445
MAG09258	f__Lachnospiraceae (UID1286)	57	420	207	91.54	1.3	25	2248473	32197	2128	2128	30126	390	317	302	1804	1714
MAG09260	o__Clostridiales (UID1212)	172	263	149	87.21	0.24	50	2346019	26924	2364	2364	5184	377	290	279	4904	4571
MAG09262	o__Clostridiales (UID1226)	155	278	158	83.91	0.16	100	2591994	32242	2363	2363	13617	387	318	305	2997	2848
MAG09263	k__Bacteria (UID203)	5449	102	56	98.21	2.11	30.77	3117134	32160	2756	2756	167298	390	328	317	3554	3302
MAG09265	g__Streptococcus (UID684)	26	668	229	78.37	2.89	64	1738618	22416	1757	1757	12288	346	277	264	3434	3170
MAG09267	o__Clostridiales (UID1212)	172	261	147	99.3	0	0	2722415	28253	2572	2572	82739	381	308	297	2532	2431
MAG09270	k__Bacteria (UID2372)	131	177	106	96.77	1.25	14.29	2211433	35714	2185	2185	46391	373	306	290	2420	2259
MAG09272	o__Clostridiales (UID1212)	172	263	149	83.23	2.68	14.29	1642269	14772	1878	1878	4263	331	263	255	1304	1266
MAG09273	g__Prevotella (UID2724)	55	567	296	94.89	0.51	0	3196897	49205	2642	2642	61967	443	357	339	4946	4499
MAG09275	g__Prevotella (UID2724)	55	567	296	90.31	0.51	0	2653150	39737	2212	2212	32894	436	352	334	4912	4472
MAG09277	o__Clostridiales (UID1212)	172	263	149	96.64	0	0	2265971	26364	2107	2107	126482	381	317	305	2447	2275
MAG09278	o__Clostridiales (UID1212)	172	263	149	90.23	0.67	100	1756707	16679	1803	1803	9889	348	287	277	1537	1471
MAG09279	p__Actinobacteria (UID2112)	31	211	124	81.3	1.81	33.33	1842416	16927	1929	1929	4116	350	275	266	2417	2295
MAG09281	o__Clostridiales (UID1212)	172	263	149	84.85	1.47	0	1656372	25244	1811	1811	5516	332	267	253	1479	1369
MAG09283	k__Bacteria (UID2372)	131	177	106	100	0	0	2168342	33011	2177	2177	30849	357	300	285	2588	2387
MAG09284	f__Lachnospiraceae (UID1286)	57	420	207	98.65	0.64	50	2656011	38470	2469	2469	91047	391	322	306	1728	1629
MAG09286	c__Clostridia (UID1118)	387	223	124	85.35	1.15	0	1636323	17833	1841	1841	6570	340	268	259	2552	2476
MAG09287	g__Prevotella (UID2724)	55	567	296	75.29	0.34	0	2752646	42771	2380	2380	13665	429	340	322	2666	2475
MAG09288	o__Clostridiales (UID1226)	155	278	158	82.3	1.9	0	2926462	34477	2890	2890	11168	376	307	295	4011	3796
MAG09292	o__Clostridiales (UID1212)	172	257	149	84.56	1.57	25	1973235	19145	1829	1829	59484	392	319	308	1787	1682
MAG09293	o__Clostridiales (UID1212)	172	263	149	90.74	0.96	0	1744298	20219	1776	1776	11767	370	300	289	2336	2172
MAG09294	f__Lachnospiraceae (UID1286)	57	420	207	81.09	2.39	42.86	2213590	24486	2249	2250	6615	358	293	282	1261	1220
MAG09296	o__Clostridiales (UID1212)	172	263	149	85.21	0.4	0	1988934	20845	2122	2122	6240	335	262	252	4080	3893
MAG09298	o__Clostridiales (UID1212)	172	261	147	99.25	0.23	100	3050637	33051	2920	2920	69505	377	306	295	2531	2430
MAG09299	c__Deltaproteobacteria (UID3218)	61	284	169	60.83	1.18	50	1544462	10841	1809	1809	2748	316	245	239	1334	1313
MAG09300	p__Actinobacteria (UID2112)	31	211	124	87.44	0.81	0	2392859	20277	2331	2331	13959	358	295	287	2336	2193
MAG09301	k__Bacteria (UID203)	5449	103	57	52.98	1.75	100	1694194	20630	1688	1688	5440	350	283	271	1420	1341
MAG09302	o__Clostridiales (UID1212)	172	261	147	77.3	1.7	33.33	1996319	19455	2020	2020	6081	360	294	284	1711	1617
MAG09304	o__Clostridiales (UID1212)	172	263	149	96.31	0	0	1982692	29830	1809	1809	154323	392	330	313	2762	2634
MAG09305	k__Bacteria (UID203)	5449	104	58	55.49	3.45	50	1896534	16500	2026	2026	4931	346	282	274	1450	1407
MAG09306	o__Clostridiales (UID1212)	172	263	149	99.16	0	0	2759904	37820	2407	2407	76538	411	343	327	6286	5938
MAG09308	o__Clostridiales (UID1212)	172	263	149	67.04	0.69	0	2014554	18112	2214	2214	4795	334	263	255	1676	1628
MAG09313	o__Clostridiales (UID1212)	172	263	149	50.25	0	0	1010373	10689	1247	1247	2815	311	238	230	1217	1183
MAG09314	o__Clostridiales (UID1226)	155	278	158	60.46	1.66	0	2101479	26852	2478	2478	3048	315	256	245	1994	1916
MAG09315	k__Bacteria (UID2372)	131	177	106	96.77	1.95	33.33	1727868	26883	1804	1804	57200	350	295	280	3075	2830
MAG09316	c__Clostridia (UID1085)	35	420	196	70.43	0.77	0	2091363	24002	2148	2148	14934	359	292	281	1885	1781
MAG09318	f__Lachnospiraceae (UID1256)	33	333	171	52.44	4.24	16.67	1319194	15945	1253	1253	17064	371	314	301	1551	1452
MAG09319	o__Clostridiales (UID1212)	172	263	149	96.87	1.68	33.33	2025132	36454	2021	2021	14396	367	297	279	2716	2494
MAG09320	c__Deltaproteobacteria (UID3218)	61	284	169	100	0	0	4266453	35680	3756	3756	68115	402	319	310	2362	2273
MAG09322	f__Bifidobacteriaceae (UID1458)	77	464	220	97.8	0.55	50	2149561	22124	1805	1805	84924	414	346	334	2023	1923
MAG09323	k__Bacteria (UID203)	5449	103	57	53.83	0	0	1936303	24081	1951	1951	6342	359	290	278	1423	1373
MAG09324	g__Streptococcus (UID684)	26	668	229	76.66	3.35	57.14	1536998	20002	1644	1644	6548	328	266	254	1938	1772
MAG09325	f__Lachnospiraceae (UID1256)	33	333	171	93.4	1.75	0	2150627	26143	2019	2019	62299	381	323	310	1845	1740
MAG09326	k__Bacteria (UID203)	5449	103	57	60.89	3.51	0	2018596	26212	2090	2090	9906	353	294	282	1511	1449
MAG09327	o__Clostridiales (UID1226)	155	278	158	94.15	0.63	0	2699433	31868	2359	2359	54036	408	337	323	3253	3034
MAG09329	p__Actinobacteria (UID2112)	31	211	124	100	1.61	0	2262469	20721	1901	1901	178260	409	347	336	3589	3324
MAG09332	o__Clostridiales (UID1212)	172	261	147	89.5	0	0	2267326	22487	2043	2043	46642	384	325	314	3588	3336
MAG09335	o__Clostridiales (UID1226)	155	278	158	99.37	0	0	2877259	32925	2644	2644	93316	390	325	313	2336	2246
MAG09336	p__Firmicutes (UID1022)	100	295	158	100	0.63	0	2390110	39966	2339	2339	70980	352	304	287	1608	1462
MAG09338	k__Bacteria (UID2372)	131	177	106	99.53	0	0	2214537	34054	2263	2263	25347	354	296	281	2665	2493
MAG09339	k__Bacteria (UID203)	5449	103	57	51.75	0	0	1302543	16105	1249	1249	25514	371	315	303	1512	1444
MAG09341	o__Clostridiales (UID1226)	155	278	158	81.43	0.32	0	2418273	28512	2185	2185	85390	385	326	313	2203	2076
MAG09343	o__Clostridiales (UID1212)	172	261	147	92.18	0	0	2345164	24278	2092	2092	13415	382	321	309	1519	1453
MAG09344	o__Clostridiales (UID1226)	155	278	158	60.25	3.8	30.77	2085902	26415	1874	1874	35351	389	331	317	2995	2854
MAG09345	o__Clostridiales (UID1120)	304	249	142	99.3	0	0	2812365	55268	2933	2933	15849	326	271	252	3380	3040
MAG09346	o__Selenomonadales (UID1024)	64	334	167	98.09	2.05	28.57	2377640	29897	2299	2299	22458	381	310	297	5029	4622
MAG09347	o__Clostridiales (UID1212)	172	261	147	85.48	2.72	80	2178027	22182	2151	2151	10592	362	302	291	3629	3356
MAG09350	g__Streptococcus (UID561)	89	679	295	73.26	2.2	53.85	1478139	17701	1700	1700	4484	314	260	249	1597	1532
MAG09351	o__Clostridiales (UID1212)	172	263	149	97.99	1.34	0	2921005	30822	2690	2690	186714	390	314	303	2449	2387
MAG09352	k__Bacteria (UID203)	5449	104	58	61.03	0	0	1196560	10485	1158	1158	9358	362	299	290	1195	1172
MAG09354	o__Clostridiales (UID1212)	172	261	147	95.92	0.68	0	2511262	26033	2167	2167	21071	389	329	317	2096	1966
MAG09355	o__Clostridiales (UID1120)	304	247	141	88	0.61	66.67	1868004	21072	1911	1911	12303	368	291	280	2840	2681
MAG09357	p__Actinobacteria (UID2112)	31	211	124	86.12	0.36	50	3402018	26908	3155	3155	8020	395	307	298	2334	2182
MAG09359	p__Actinobacteria (UID2112)	31	211	124	94.93	0	0	1965727	16667	1738	1738	36900	404	329	319	2736	2625
MAG09360	p__Actinobacteria (UID2112)	31	211	124	95.92	0.81	0	2148401	18879	1797	1797	40604	417	341	331	3599	3353
MAG09361	p__Firmicutes (UID1022)	100	295	158	100	1.27	0	2287947	38228	2228	2228	55647	355	307	290	1708	1562
MAG09362	o__Clostridiales (UID1212)	172	261	147	93.17	0	0	2500049	24786	2254	2254	32775	386	327	317	3010	2774
MAG09363	k__Bacteria (UID203)	5449	104	58	65.1	1.72	0	2060278	23984	2170	2170	6745	359	290	279	1390	1317
MAG09364	k__Bacteria (UID203)	5449	102	56	61.92	2.68	66.67	1082815	8337	990	990	10816	401	322	314	1696	1684
MAG09367	f__Bifidobacteriaceae (UID1458)	77	464	220	88.04	0.68	75	2068883	22164	1797	1797	21866	399	331	319	2677	2586
MAG09368	o__Clostridiales (UID1212)	172	261	147	88.39	3.44	87.5	2269485	21966	2059	2059	24535	381	321	310	3638	3375
MAG09371	p__Actinobacteria (UID2112)	31	211	124	69.27	3.43	20	1407659	8705	1309	1309	7648	391	308	302	1319	1296
MAG09372	o__Clostridiales (UID1120)	304	249	142	87.44	2.53	4.55	3547969	44334	4021	4021	6268	329	263	252	2779	2615
MAG09373	f__Bifidobacteriaceae (UID1462)	65	476	217	99.94	1.32	64.29	2299336	23617	1955	1955	129899	419	344	332	3173	3077
MAG09378	o__Clostridiales (UID1212)	172	263	149	98.32	0.17	100	2345253	27642	2219	2219	49069	378	313	301	3254	3138
MAG09379	o__Clostridiales (UID1212)	172	263	149	99.33	0.67	0	2630738	28039	2487	2487	124534	374	301	290	3329	3115
MAG09380	f__Lachnospiraceae (UID1286)	57	420	207	95.17	1.52	20	2631667	34443	2496	2496	50546	388	320	306	1518	1449
MAG09381	p__Actinobacteria (UID2112)	31	211	124	56.7	0	0	1079972	8754	1019	1019	18200	362	303	294	1552	1491
MAG09382	f__Lachnospiraceae (UID1256)	33	333	171	91.62	2.34	14.29	3149960	37120	3099	3099	28808	383	307	295	2549	2445
MAG09383	f__Actinomycetaceae (UID1531)	42	420	211	91.6	2.28	55.56	2117032	14444	1948	1948	9339	390	318	311	2428	2378
MAG09385	o__Clostridiales (UID1212)	172	263	149	97.99	1.68	25	2793395	49669	2448	2448	51068	423	345	325	13587	12540
MAG09386	p__Firmicutes (UID1022)	100	295	158	99.59	0.63	100	2168074	19583	1886	1886	34809	368	307	296	2789	2517
MAG09388	g__Streptococcus (UID684)	26	668	229	82.43	2.59	36.36	1646468	21788	1882	1882	4436	312	257	246	1300	1242
MAG09389	p__Actinobacteria (UID2112)	31	211	124	99.19	0.81	100	1759799	14763	1602	1602	154961	398	327	318	1885	1763
MAG09390	p__Actinobacteria (UID2112)	31	211	124	97.78	0.81	0	2161861	19527	1887	1887	57536	396	335	325	3613	3335
MAG09391	o__Clostridiales (UID1226)	155	278	158	99.11	0.63	0	3587714	45829	3267	3267	75454	385	316	302	2995	2854
MAG09392	o__Clostridiales (UID1212)	172	261	147	94.11	0	0	2432389	25495	2197	2197	58188	386	329	317	5069	4621
MAG09395	k__Bacteria (UID203)	5449	104	58	58.62	3.45	50	1234088	14971	1544	1544	2515	301	242	232	1352	1298
MAG09397	o__Clostridiales (UID1212)	172	261	147	93.13	0	0	2171559	22170	1976	1976	117715	385	319	308	1516	1444
MAG09398	f__Lachnospiraceae (UID1256)	33	333	171	99.16	0.86	53.85	2643297	34008	2556	2556	56005	375	308	295	3289	3018
MAG09399	o__Clostridiales (UID1212)	172	261	147	99.26	0	0	2353972	24699	2180	2180	149043	387	319	307	3550	3371
MAG09400	p__Actinobacteria (UID2112)	31	211	124	100	1.61	50	2106973	19064	1821	1821	85696	395	336	326	2541	2398
MAG09403	f__Lachnospiraceae (UID1256)	33	333	171	87.23	3.22	28.57	1940561	22814	1844	1844	21300	380	310	298	2247	2132
MAG09404	o__Clostridiales (UID1226)	155	278	158	82.03	0.53	33.33	2748806	34415	2460	2460	12178	393	327	313	2997	2849
MAG09405	p__Actinobacteria (UID2112)	31	211	124	97.13	0.12	0	1795698	18798	1742	1743	11249	362	295	284	2762	2551
MAG09406	f__Lachnospiraceae (UID1256)	33	333	171	81.81	3.9	25	1589533	19079	1510	1510	18778	372	312	300	1512	1445
MAG09408	f__Bifidobacteriaceae (UID1462)	65	476	217	100	0	0	2244705	22831	1917	1917	92074	417	344	332	3173	3077
MAG09410	k__Bacteria (UID203)	5449	103	58	51.99	0	0	1067629	11893	1226	1226	5122	334	262	253	1399	1319
MAG09411	p__Actinobacteria (UID2112)	31	211	124	96.03	0	0	3306871	26429	2919	2919	30868	411	331	322	3827	3691
MAG09412	o__Clostridiales (UID1226)	155	278	158	91.02	4.01	100	3334423	42631	3017	3017	12189	389	320	305	2605	2486
MAG09413	o__Clostridiales (UID1212)	172	263	149	80.24	3.41	77.78	2117827	21402	2198	2198	6961	344	273	263	1516	1451
MAG09415	p__Actinobacteria (UID2112)	31	211	124	100	0	0	2392778	20005	2081	2081	225686	384	328	319	2337	2190
MAG09416	k__Bacteria (UID203)	5449	103	57	77.19	2.63	50	2752325	36462	2570	2570	85433	395	325	311	1518	1449
MAG09419	o__Clostridiales (UID1212)	172	263	149	77.32	1.92	20	1874506	32925	2150	2150	3653	331	266	250	4599	4243
MAG09420	f__Bifidobacteriaceae (UID1458)	77	464	220	100	0.23	0	2165648	23701	1735	1735	156186	428	363	350	3111	3010
MAG09422	o__Clostridiales (UID1212)	172	261	147	94.22	0	0	2526201	25423	2225	2225	110012	393	331	319	3591	3325
MAG09423	o__Clostridiales (UID1212)	172	263	149	99.33	0.67	0	2278671	35813	2152	2152	456632	378	310	293	2928	2827
MAG09426	o__Clostridiales (UID1226)	155	278	158	97.81	0.95	0	3048295	37132	2765	2765	75785	392	326	313	2441	2341
MAG09427	o__Clostridiales (UID1212)	172	263	149	83.67	0.81	0	2419980	29456	2453	2453	9765	359	294	282	2241	2131
MAG09428	o__Clostridiales (UID1212)	172	263	149	94.3	0.67	0	2265605	30276	2128	2128	57252	382	322	307	2273	2141
MAG09429	o__Clostridiales (UID1212)	172	263	149	100	0.67	0	3143560	40294	2790	2790	54763	385	315	300	2093	1967
MAG09430	o__Clostridiales (UID1226)	155	278	158	91.43	0	0	2126819	22022	1839	1839	19560	382	326	314	1640	1552
MAG09431	f__Lachnospiraceae (UID1286)	57	420	207	96.68	0.12	100	2740193	39799	2559	2559	99181	392	318	303	1793	1715
MAG09434	f__Lachnospiraceae (UID1256)	33	333	171	98.54	0.78	0	3385230	44361	3218	3218	89384	384	312	298	3119	2904
MAG09435	f__Lachnospiraceae (UID1256)	33	333	171	94.02	0	0	2738532	32838	2517	2517	54114	405	331	318	2562	2430
MAG09437	o__Clostridiales (UID1212)	172	261	147	52.19	0.68	0	1406962	12084	1796	1796	2650	295	230	224	1049	1027
MAG09438	p__Actinobacteria (UID2112)	31	211	124	94.8	0.12	0	1766774	18569	1666	1666	17730	367	306	294	3496	3291
MAG09442	p__Actinobacteria (UID2112)	31	211	124	73.39	0	0	2210881	18613	1965	1965	292594	383	321	312	2337	2195
MAG09443	p__Actinobacteria (UID2112)	31	211	124	76.61	0	0	1494027	13573	1274	1274	159185	400	344	334	4328	4200
MAG09445	o__Clostridiales (UID1212)	172	263	149	51.38	1.51	25	1049940	16922	1245	1245	3283	307	245	232	1516	1433
MAG09446	f__Bifidobacteriaceae (UID1462)	65	476	217	99.94	0	0	2512255	26158	2130	2130	114985	418	346	334	3160	3063
MAG09447	o__Clostridiales (UID1212)	172	263	149	94.07	0.67	0	2081226	27221	2117	2117	23618	355	297	285	2181	2069
MAG09448	o__Clostridiales (UID1120)	304	247	141	98.94	0	0	1818861	22530	1629	1629	35399	398	330	317	3033	2850
MAG09452	o__Clostridiales (UID1212)	172	263	149	98.66	1.34	0	2292355	42507	2188	2188	115901	374	314	295	2707	2503
MAG09453	k__Bacteria (UID2982)	88	229	147	97.96	0.68	0	2739706	29627	2308	2308	249649	411	350	337	3153	2944
MAG09455	o__Clostridiales (UID1212)	172	261	147	92.8	0	0	2123935	21067	2019	2019	60618	380	307	297	3582	3427
MAG09456	o__Clostridiales (UID1212)	172	263	149	98.59	1.16	0	3957071	52897	3691	3691	39386	378	303	288	3296	3078
MAG09457	o__Clostridiales (UID1212)	172	263	149	97.32	0.82	0	1953764	23287	1758	1758	172114	408	337	324	2391	2226
MAG09458	p__Actinobacteria (UID2112)	31	211	124	100	0.6	50	2621635	21933	2250	2250	99614	419	339	329	7579	7212
MAG09459	k__Bacteria (UID2372)	131	177	106	92.45	0.94	0	1685830	25710	1888	1888	17557	326	272	258	1472	1375
MAG09464	o__Clostridiales (UID1212)	172	263	149	76.9	1.7	40	1608646	15365	1808	1808	5046	330	263	254	1273	1224
MAG09465	p__Proteobacteria (UID3887)	1487	256	160	96.09	0.72	0	2160889	21013	2165	2165	8374	363	295	286	1895	1834
MAG09468	k__Bacteria (UID2372)	131	177	106	97.71	2.06	0	2068512	32843	2050	2050	39790	369	308	292	1680	1563
MAG09474	o__Clostridiales (UID1212)	172	261	147	80.1	0.91	50	1933051	19464	1993	1993	10719	353	289	280	1442	1374
MAG09475	f__Actinomycetaceae (UID1531)	42	420	211	99.53	0.66	33.33	2249463	15821	1950	1950	23944	416	343	335	3076	3007
MAG09484	o__Bacteroidales (UID2621)	198	427	260	94.11	0.77	0	5442135	87857	4249	4249	58762	480	391	371	2501	2303
MAG09485	f__Lachnospiraceae (UID1286)	57	420	207	80.93	2.9	42.86	2301039	30532	2199	2199	12268	369	305	291	1977	1878
MAG09491	f__Lachnospiraceae (UID1255)	90	354	174	79.96	1.26	12.5	2229930	24988	2338	2339	5266	349	287	276	1517	1464
MAG09494	f__Lachnospiraceae (UID1256)	33	333	171	77.25	0.29	0	1838468	22593	1820	1820	10010	359	300	288	1880	1756
MAG09498	p__Bacteroidetes (UID2605)	350	314	208	95.91	0.48	0	2795041	32079	2303	2303	163160	427	364	350	2007	1935
MAG09501	o__Lactobacillales (UID355)	490	335	184	86.57	0.72	0	1542734	16824	1767	1767	4146	317	262	252	2281	2164
MAG09503	o__Clostridiales (UID1212)	172	263	149	98.66	0.34	100	2687561	36996	2529	2529	32513	386	318	303	2438	2318
MAG09504	p__Bacteroidetes (UID2605)	350	314	208	99.52	0.96	0	2084623	23146	1809	1809	153391	404	332	319	5063	4844
MAG09505	f__Enterobacteriaceae (UID5054)	223	875	305	94.45	0.44	100	4796230	51763	4439	4439	24142	369	316	304	2850	2738
MAG09507	p__Actinobacteria (UID1454)	732	206	120	95.35	1	0	2474974	17308	2217	2217	17530	399	318	311	1992	1901
MAG09510	o__Actinomycetales (UID1530)	622	257	151	98.34	0	0	2596689	24013	2261	2261	1343522	398	326	315	2121	2043
MAG09511	f__Bifidobacteriaceae (UID1458)	77	455	214	96.51	0.15	0	1538486	15384	1263	1263	348737	434	361	349	3237	3153
MAG09512	p__Actinobacteria (UID1454)	732	206	120	95.83	0	0	2280602	14100	1958	1958	32655	409	337	330	2919	2876
MAG09513	o__Actinomycetales (UID1809)	267	399	221	91.11	0.79	44.44	2041565	18434	2091	2091	6971	363	292	283	2513	2461
MAG09514	p__Proteobacteria (UID3887)	1487	259	162	98.05	0.62	100	3159975	25345	2578	2578	1231905	423	359	349	2789	2728
MAG09515	o__Lactobacillales (UID374)	471	348	189	97.24	0.26	100	2133563	33121	2225	2225	27445	340	284	269	1750	1609
MAG09521	p__Bacteroidetes (UID2605)	350	314	208	60.27	0.53	0	1932151	22346	2161	2161	3279	325	260	249	1178	1128
MAG09528	p__Proteobacteria (UID3887)	1487	256	161	98.14	1.55	0	2424785	18654	2010	2010	44573	419	345	336	2278	2204
MAG09543	f__Lachnospiraceae (UID1286)	57	420	207	98.97	1.21	0	3118288	41700	3010	3010	183073	385	314	300	1561	1484
MAG09544	f__Lachnospiraceae (UID1286)	57	420	207	98.79	0	0	2940659	43237	2797	2797	124263	388	313	298	2396	2272
MAG09545	o__Bacteroidales (UID2657)	160	491	268	93.68	0.26	50	3260862	48459	2673	2673	47718	443	373	355	1870	1820
MAG09548	g__Streptococcus (UID684)	26	668	229	94.53	0.23	33.33	1893526	25075	1843	1843	18507	358	299	285	1851	1710
MAG09549	o__Clostridiales (UID1212)	172	263	149	98.66	0	0	2917223	46405	2769	2769	119864	384	316	299	2059	1890
MAG09554	o__Clostridiales (UID1212)	172	263	149	98.66	0.34	0	2331304	38921	2229	2229	87969	375	304	287	2643	2463
MAG09564	o__Bacteroidales (UID2621)	198	427	260	97.66	0.32	0	4345677	65671	3603	3603	33041	434	368	349	2473	2294
MAG09566	o__Clostridiales (UID1226)	155	278	158	99.33	1.58	50	6628570	78155	5832	5832	111569	403	339	326	4792	4517
MAG09568	o__Clostridiales (UID1212)	172	261	147	98.64	0.45	50	2938539	31409	2852	2852	44435	376	303	292	2534	2439
MAG09576	f__Lachnospiraceae (UID1256)	33	333	171	85.25	0.88	0	1926961	23632	1837	1837	15237	381	315	302	1512	1444
MAG09577	o__Clostridiales (UID1212)	172	263	149	96.88	0.67	0	2735380	38421	2551	2551	35533	387	321	306	2451	2330
MAG09578	o__Clostridiales (UID1212)	172	263	149	99.31	0	0	2930255	45920	2492	2492	93741	394	335	316	2992	2821
MAG09580	o__Clostridiales (UID1226)	155	278	158	90.72	0.32	100	2452378	28034	2183	2183	36434	401	329	316	2321	2165
MAG09581	p__Actinobacteria (UID2112)	31	211	124	100	0.81	0	2135429	19475	1845	1845	63262	403	338	327	3544	3290
MAG09582	o__Clostridiales (UID1212)	172	261	147	95.92	0	0	3058394	31618	2708	2708	74514	386	330	319	3571	3304
MAG09584	o__Clostridiales (UID1226)	155	274	157	95.46	1.49	100	2776077	37194	2511	2511	50394	402	332	318	3523	3242
MAG09586	o__Clostridiales (UID1226)	155	278	158	69.6	0	0	1936027	20758	2054	2054	4840	342	274	264	2236	2144
MAG09587	k__Bacteria (UID203)	5449	103	57	74.38	0.16	0	3103635	38751	3013	3013	8647	374	302	289	2105	2005
MAG09589	o__Clostridiales (UID1212)	172	263	149	83.47	1.17	0	2217228	38784	2371	2371	5649	355	283	266	8394	7752
MAG09591	f__Bifidobacteriaceae (UID1458)	77	464	220	65.84	0.45	0	1328239	14095	1072	1072	79965	427	363	350	3110	3018
MAG09593	f__Lachnospiraceae (UID1286)	57	420	207	90.99	2.17	0	2326600	30720	2177	2177	60502	396	327	313	1518	1449
MAG09596	f__Lachnospiraceae (UID1286)	57	420	207	96.38	0.72	100	2667650	38795	2523	2523	126605	383	316	301	1728	1627
MAG09597	k__Bacteria (UID2329)	174	149	89	100	1.12	0	2550936	44310	2516	2516	45073	369	309	292	1603	1485
MAG09601	f__Bifidobacteriaceae (UID1462)	65	476	217	93.3	2.46	15.38	2096316	19067	1859	1859	24051	408	325	315	3131	3034
MAG09605	p__Proteobacteria (UID3887)	1487	256	161	100	0	0	2825678	24658	2355	2355	98970	418	346	336	2065	1971
MAG09608	o__Clostridiales (UID1120)	304	249	142	99.3	0.7	0	4564208	58567	4308	4308	195494	389	316	302	4300	4031
MAG09609	o__Clostridiales (UID1212)	172	261	147	63.31	0.68	0	2088650	18479	2575	2575	2784	306	241	234	1237	1196
MAG09612	k__Bacteria (UID203)	5449	103	57	54.39	0	0	1269351	16534	1260	1260	101525	375	301	288	1513	1443
MAG09614	o__Clostridiales (UID1226)	155	278	158	95.11	0.63	0	2790282	33262	2446	2446	45318	411	336	322	3253	3030
MAG09616	o__Clostridiales (UID1226)	155	278	158	89.51	0	0	2930513	35757	2644	2644	16267	392	318	304	2735	2581
MAG09619	k__Bacteria (UID203)	5449	103	57	50.45	0	0	1212170	14803	1302	1302	7446	338	285	273	1519	1457
MAG09621	p__Actinobacteria (UID2112)	31	211	124	99.19	0	0	1971727	15742	1728	1728	311557	396	337	328	2483	2367
MAG09622	o__Clostridiales (UID1212)	172	261	147	99.32	0.68	0	2824479	29712	2528	2528	19803	386	319	307	2457	2337
MAG09623	f__Actinomycetaceae (UID1531)	42	420	211	88.56	1.37	71.43	2076353	14771	2180	2180	4804	359	285	278	1745	1660
MAG09624	f__Bifidobacteriaceae (UID1462)	65	476	217	100	0.29	50	2460460	25525	2091	2091	176679	418	345	333	3173	3077
MAG09627	p__Actinobacteria (UID2112)	31	211	124	100	0.81	0	2398094	22193	2129	2129	62213	396	327	317	2245	2131
MAG09629	k__Bacteria (UID209)	5443	104	58	61.96	0.86	100	1793876	17205	2234	2234	2351	308	237	229	1454	1408
MAG09630	o__Clostridiales (UID1226)	155	278	158	53.57	0.63	0	1505930	15826	1686	1686	3358	323	261	252	1993	1910
MAG09631	o__Clostridiales (UID1226)	155	278	158	88.89	1.92	20	2312314	26038	2168	2168	16584	376	307	295	2001	1851
MAG09632	o__Clostridiales (UID1226)	155	278	158	50.13	0	0	2090213	26679	1977	1977	67036	383	314	300	2343	2207
MAG09636	o__Clostridiales (UID1212)	172	263	149	99.33	1.01	0	2098379	33355	1978	1978	87308	374	310	293	2444	2297
MAG09637	k__Bacteria (UID2329)	174	149	89	95.18	2.25	0	1496518	26676	1258	1259	39941	437	355	334	2379	2234
MAG09638	o__Clostridiales (UID1226)	155	278	158	98.75	0.63	0	2916329	34102	2604	2604	80037	402	331	318	1616	1545
MAG09641	o__Clostridiales (UID1226)	155	278	158	54.55	0.02	0	1455198	15350	1569	1569	4877	337	269	259	1618	1551
MAG09642	f__Bifidobacteriaceae (UID1458)	77	464	220	98.81	0.56	25	2147076	22339	1757	1757	99171	425	361	348	3112	3019
MAG09643	o__Selenomonadales (UID1024)	64	334	167	98.14	0.6	0	2295719	23688	2176	2176	32218	377	313	302	2303	2109
MAG09645	o__Clostridiales (UID1212)	172	261	147	75.54	0.79	100	1659883	16166	1744	1744	6590	341	280	271	1812	1719
MAG09646	f__Bifidobacteriaceae (UID1462)	65	476	217	90.17	0.46	0	2151939	19735	1909	1909	28611	400	324	314	3134	3038
MAG09647	o__Clostridiales (UID1212)	172	263	149	56.56	2.68	0	1650624	28004	1911	1911	3173	321	254	239	2407	2233
